唐揚げ（食研粉120g）,食研粉使用120→別紙詳細,1,個,59,59.0,食材,11,,,0
唐揚げ（食研粉140g）,食研粉使用140→別紙詳細,1,個,71,71.0,食材,11,,,0
外買 パン,外買パン,8,枚,108,13.5,食材,12,,,0
唐揚げ（仕込み120g）,唐揚げ(仕込み120g)→別紙詳細,1,個,61,61.0,食材,11,,,0
唐揚げ（仕込み140g）,唐揚げ(仕込み140g)→別紙詳細,1,個,69,69.0,食材,11,,,0
豚バラスライス 2.0,豚バラスライス 2.0mm,1000,g,620,0.6,食材,13,,,0
豚バラスライス 2.5,豚バラスライス 2.5mm,1000,g,620,0.6,食材,13,,,0
豚バラスライス 3.0,豚バラスライス 3.0mm,1000,g,620,0.6,食材,13,,,0
もち豚うで,もち豚 うで,1000,g,780,0.8,食材,13,,,0
豚小間,豚小間,1000,g,580,0.6,食材,13,,,0
豚挽き,豚挽き,1000,g,480,0.5,食材,13,,,0
豚肩細切り,豚うで千切り,1000,g,650,0.7,食材,13,,,0
豚肩ロース,豚肩ロース,1000,g,650,0.7,食材,13,,,0
豚ロース,豚ロース,1000,g,750,0.8,食材,13,,,0
豚ももスライス,豚ももスライス,1000,g,650,0.7,食材,13,,,0
鶏小間,鶏モモ小間,1000,g,460,0.5,食材,13,,,0
国産鶏もも,国産 鶏もも,1000,g,850,0.9,食材,13,,,0
鶏ももカット20g,鶏ももカット  20g,1000,g,420,0.4,食材,13,,,0
鶏ももカット30,鶏ももカット30,1000,g,410,0.4,食材,14,,170216に小田島から変更,0
鶏ももカット145,鶏ももカット145g,1000,g,460,0.5,食材,13,,,0
鶏ももカット175,鶏ももカット175,1000,g,460,0.5,食材,13,,,0
鶏ももブロック,鶏ももブロック,2000,g,420,0.2,食材,13,,,0
鶏ムネ,鶏ムネ,1000,g,330,0.3,食材,13,,,0
鶏ムネ（皮無し）,鶏ムネ(皮無し),1000,g,360,0.4,食材,13,,,0
鶏モモ切身35ｇ,鶏モモ切身35ｇ,1000,g,420,0.4,食材,13,,,0
手羽元,手羽元,1000,g,470,0.5,食材,13,,,1
唐揚げ,鶏もも唐揚げ,1000,g,480,0.5,食材,13,,,0
鶏竜田,鶏竜田,33,個,580,17.6,食材,13,,,1
鶏挽き,鶏挽き,1000,g,330,0.3,食材,13,,,0
合挽肉,合挽肉,1000,g,800,0.8,食材,13,,,0
ラム,ラム,1000,g,1350,1.4,食材,13,,,1
三元豚,三元豚,1000,g,1000,1.0,食材,13,,,0
牛バラスライス,牛バラスライス,1000,g,850,0.9,食材,13,,,0
牛小間,牛小間,1000,g,550,0.6,食材,13,,,0
牛肩ロース,牛肩ロース,1000,g,950,1.0,食材,13,,,0
ピートロ（豚トロ）,ピートロスライス,1000,g,950,1.0,食材,13,,,0
軟骨挽き,鶏ナンコツ挽き,1000,g,900,0.9,食材,13,,,1
ハンバーグシート,ハンバーグシート,1000,g,395,0.4,食材,13,,,1
鴨ムネ,鴨ムネ,1000,g,1550,1.6,食材,13,,,1
鴨パストラミ,鴨パストラミ,1000,g,1400,1.4,食材,13,,,0
ベーコン,ショルダーベーコン,1000,g,980,1.0,食材,13,,,0
ハム,ハム 2ｍｍ,1000,g,1300,1.3,食材,13,,,0
牛ロース,リブロース,1000,g,2400,2.4,食材,13,,,0
ウィンナー,ポークウィンナー,1000,g,900,0.9,食材,13,,,1
麻婆豆腐のたれ,麻婆豆腐のたれ 2ｋｇ,2000,g,765,0.4,食材,15,,,1
チリソース,チリソース 2kg,2000,g,765,0.4,食材,15,,,0
スタミナ焼肉のたれ,スタミナ焼肉のたれ,2000,g,765,0.4,食材,15,,,0
生姜焼きのたれ,生姜焼きのたれ,2000,g,765,0.4,食材,15,,,0
塩だれ,塩だれ,2000,g,765,0.4,食材,15,,,0
肉味噌風そぼろ,肉味噌風そぼろ,2000,g,860,0.4,食材,15,,,0
胡麻の旨たれ,胡麻の旨たれ,2000,g,860,0.4,食材,15,,,1
てりやきソース,ぬってり照り焼きのたれ,2000,g,765,0.4,食材,15,,,0
万能胡麻だれ,万能胡麻だれ,2000,g,700,0.4,食材,15,,,1
酢豚のたれ,酢豚のたれ,2000,g,750,0.4,食材,15,,,1
オニオンソース,オニオンソース,2000,g,840,0.4,食材,15,,,1
回鍋肉のたれ,回鍋肉のたれ 2kg,2000,ml,800,0.4,食材,15,,,1
バジルオイル,バジルオイル,700,g,875,1.3,食材,15,,,1
しょうゆ 3g,しょうゆ 3g,5000,個,7250,1.5,食材,15,,,1
中濃ソース 5g,中濃ソース 5g,3000,袋,5100,1.7,食材,15,,,0
醤油 5g,醤油 5g,3000,袋,5100,1.7,食材,15,,,1
餃子のたれ 3g,餃子のたれ 3g,3000,袋,5400,1.8,食材,15,,,0
焙煎ごま入り かつソース7ｇ,焙煎ごま入り かつソース7ｇ,2000,袋,6000,3.0,食材,15,,,1
柚子塩,柚子塩,1800,袋,4680,2.6,食材,15,,,1
しょうゆ ドレッシング,しょうゆ ドレッシング 4g,1500,袋,6225,4.2,食材,15,,,1
中華ドレッシング,中華ドレッシング,1500,袋,6225,4.2,食材,15,,,1
フレンチドレッシング白,フレンチドレッシング白,1500,袋,6225,4.2,食材,15,,,1
フレンチドレッシング赤,フレンチドレッシング赤,1500,袋,6225,4.2,食材,15,,,1
ノンオイル青じそドレッシング,ノンオイル青じそドレッシング,1500,袋,6525,4.4,食材,15,,,1
イタリアンドレッシング,イタリアンドレッシング,1500,袋,6225,4.2,食材,15,,,1
サウザンアイランドドレッシング,サウザンアイランドドレッシング,1500,袋,6225,4.2,食材,15,,,1
